"","AMZN","DIS","MCD","AIG","AXP","USB","LLY","MDT","PFE","CAT","EMR","UNP"
"2236",1,1,1,1,1,1,1,1,1,1,1,-1
"2237",1,1,1,1,1,1,1,0,1,1,1,0
"2238",0,0,1,0,0,0,1,-1,0,1,1,1
"2239",1,1,1,1,1,1,0,0,0,1,0,1
"2240",-1,0,1,1,1,1,1,1,1,1,1,-1
"2241",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2242",0,1,1,1,1,1,1,1,1,1,1,0
"2243",1,1,1,1,1,1,1,1,1,1,1,1
"2244",1,0,1,-1,-1,-1,-1,0,-1,-1,-1,-1
"2245",1,1,1,1,1,1,1,1,1,1,-1,0
"2246",1,1,-1,0,1,1,0,0,1,1,1,1
"2247",0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1
"2248",-1,0,1,-1,-1,-1,1,0,0,1,1,1
"2249",-1,-1,-1,0,-1,-1,1,0,0,-1,-1,-1
"2250",1,0,-1,1,0,1,1,-1,1,0,1,-1
"2251",-1,0,0,-1,-1,-1,-1,0,-1,0,-1,1
"2252",1,1,1,1,1,1,1,1,1,1,1,1
"2253",0,0,-1,0,0,-1,0,0,0,1,1,1
"2254",-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1
"2255",0,-1,-1,-1,1,1,1,0,1,1,-1,0
"2256",-1,-1,1,0,-1,-1,-1,-1,0,-1,1,1
"2257",1,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1
"2258",0,0,1,0,0,1,0,1,0,1,1,0
"2259",0,0,0,0,0,1,0,0,0,1,1,1
"2260",-1,-1,-1,0,0,0,1,-1,1,0,0,-1
"2261",1,1,1,0,0,1,1,1,1,1,1,1
"2262",0,0,1,0,1,1,1,1,0,1,1,1
"2263",1,1,1,1,1,1,0,1,1,1,1,1
"2264",0,-1,0,0,1,-1,-1,0,0,-1,-1,1
"2265",1,1,-1,1,1,-1,0,-1,-1,0,1,1
"2266",-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
"2267",1,-1,-1,0,0,-1,0,1,0,0,0,-1
"2268",-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1
"2269",-1,-1,0,-1,-1,-1,-1,0,0,-1,-1,-1
"2270",0,-1,-1,0,0,1,1,0,1,0,-1,-1
"2271",-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
"2272",1,1,1,-1,-1,-1,0,-1,0,1,1,0
"2273",0,0,1,0,0,-1,1,1,0,0,0,-1
"2274",-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
"2275",1,1,1,1,1,1,1,1,1,1,1,1
"2276",0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,1
"2277",0,-1,-1,1,0,1,-1,-1,1,-1,0,-1
"2278",-1,0,1,-1,-1,-1,0,1,-1,-1,0,0
"2279",-1,1,0,1,1,1,1,1,0,0,1,1
"2280",1,1,1,1,1,1,1,1,-1,1,1,1
"2281",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2282",1,-1,0,0,0,0,-1,0,-1,-1,-1,-1
"2283",1,-1,0,0,0,1,1,0,1,-1,-1,-1
"2284",1,1,1,-1,-1,-1,1,0,1,0,1,1
"2285",-1,-1,-1,0,0,0,-1,0,-1,1,-1,1
"2286",1,-1,1,0,1,1,0,0,0,1,1,1
"2287",1,1,0,0,1,1,0,-1,1,1,0,1
"2288",0,0,1,0,0,1,0,0,0,-1,1,0
"2289",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2290",1,-1,0,0,1,1,0,1,1,0,0,-1
"2291",0,1,0,-1,0,-1,-1,0,1,0,0,-1
"2292",0,-1,0,0,-1,-1,-1,0,0,0,-1,0
"2293",-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
"2294",0,0,1,0,0,1,0,0,0,-1,0,0
"2295",0,0,-1,-1,-1,0,0,0,0,-1,-1,-1
"2296",1,0,-1,0,0,-1,-1,0,-1,0,0,1
"2297",-1,-1,-1,0,-1,1,-1,0,-1,-1,-1,-1
"2298",1,1,1,-1,1,1,1,1,1,1,1,1
"2299",-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1
"2300",-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1
"2301",1,0,0,-1,-1,-1,-1,-1,-1,0,-1,0
"2302",-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
"2303",0,1,1,0,1,-1,0,-1,1,0,0,1
"2304",1,1,1,0,0,-1,1,-1,1,1,1,1
"2305",0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
"2306",-1,0,1,0,0,-1,1,-1,0,0,0,-1
"2307",-1,-1,0,0,0,1,0,-1,0,1,-1,-1
"2308",1,1,0,1,1,1,1,1,1,1,1,1
"2309",1,0,-1,0,0,1,-1,1,-1,0,1,1
"2310",1,1,1,0,1,1,1,1,1,1,0,1
"2311",-1,-1,0,1,0,-1,1,1,1,0,-1,0
"2312",-1,0,-1,1,-1,1,0,0,-1,0,0,1
"2313",1,1,1,1,0,1,1,0,0,0,0,1
"2314",0,1,1,1,1,1,1,1,0,1,1,-1
"2315",-1,-1,-1,1,-1,-1,-1,-1,-1,1,0,0
"2316",0,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1
"2317",1,1,1,1,1,1,1,1,1,1,1,1
"2318",-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0
"2319",0,0,1,-1,0,1,1,-1,1,-1,0,-1
"2320",1,1,1,-1,1,1,1,1,0,1,1,1
"2321",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2322",1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
"2323",1,1,1,1,1,1,1,1,0,0,1,0
"2324",0,1,1,1,1,1,1,0,1,1,1,1
"2325",1,1,1,1,1,1,0,0,-1,1,1,1
"2326",1,0,0,0,0,1,-1,0,-1,1,1,1
"2327",0,-1,-1,0,0,-1,0,0,0,-1,-1,-1
"2328",-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1
"2329",1,0,0,0,1,0,1,1,0,0,-1,1
"2330",1,1,1,1,1,1,0,1,0,1,1,1
"2331",-1,-1,-1,1,1,1,0,0,0,1,-1,1
"2332",-1,-1,-1,1,-1,-1,-1,1,0,-1,0,-1
"2333",-1,1,-1,1,1,1,1,0,1,0,1,0
"2334",1,1,1,1,0,0,1,0,0,0,1,1
"2335",0,0,1,-1,1,1,1,1,1,-1,0,1
"2336",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2337",1,0,0,1,1,1,1,-1,0,1,1,1
"2338",0,0,-1,0,0,-1,-1,-1,-1,1,1,1
"2339",1,0,1,1,1,1,0,0,1,0,0,1
"2340",1,1,-1,0,1,1,0,0,0,1,1,-1
"2341",-1,-1,0,-1,-1,-1,0,1,1,0,-1,-1
"2342",0,0,0,-1,0,-1,0,1,0,-1,-1,0
"2343",-1,1,0,1,1,1,0,1,0,1,1,1
"2344",0,1,-1,0,0,-1,-1,0,0,1,1,0
"2345",-1,0,-1,0,-1,-1,1,0,1,1,1,1
"2346",0,1,1,1,1,1,0,1,1,1,1,1
"2347",1,1,1,1,-1,-1,1,-1,1,1,-1,-1
"2348",0,1,1,1,1,1,0,0,-1,1,-1,1
"2349",-1,-1,-1,1,-1,-1,1,1,1,-1,-1,-1
"2350",-1,0,1,1,1,1,0,1,1,1,1,0
"2351",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2352",0,-1,-1,-1,-1,-1,1,1,1,0,0,-1
"2353",-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1
"2354",1,0,0,1,1,1,0,1,0,0,1,0
"2355",-1,0,0,-1,-1,-1,-1,0,-1,0,0,1
"2356",1,1,1,1,1,1,1,1,1,1,1,1
"2357",1,-1,-1,0,-1,-1,0,-1,0,0,-1,0
"2358",0,-1,1,0,-1,-1,0,1,0,0,-1,0
"2359",-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1
"2360",0,1,1,-1,-1,-1,0,0,0,-1,1,0
"2361",1,1,1,0,1,1,1,1,0,1,1,1
"2362",-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1
"2363",0,0,1,0,1,1,0,0,0,-1,0,0
"2364",0,0,1,0,1,1,1,1,1,1,0,1
"2365",1,1,1,0,1,-1,0,1,-1,1,1,1
"2366",1,0,1,-1,-1,-1,1,1,1,0,1,1
"2367",0,0,1,-1,0,0,-1,-1,0,-1,-1,-1
"2368",0,0,-1,1,1,1,0,-1,-1,1,1,1
"2369",1,0,-1,1,0,-1,1,0,0,1,1,1
"2370",-1,1,-1,0,1,1,-1,0,-1,0,0,0
"2371",0,0,1,0,1,-1,0,1,-1,0,0,0
"2372",0,0,-1,0,0,0,0,-1,0,-1,0,-1
"2373",-1,0,-1,0,-1,1,1,0,1,0,0,0
"2374",-1,0,1,0,-1,1,0,0,0,0,0,1
"2375",-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
"2376",-1,-1,-1,0,-1,0,0,0,0,-1,-1,0
"2377",0,0,0,-1,-1,0,1,1,1,-1,-1,0
"2378",-1,0,1,1,0,1,1,1,1,-1,0,-1
"2379",1,0,0,1,1,0,0,1,0,-1,0,1
"2380",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2381",-1,0,-1,0,0,1,0,0,0,1,0,0
"2382",1,0,-1,0,-1,1,0,0,0,0,1,1
"2383",1,1,1,0,1,0,1,1,1,1,1,1
"2384",1,0,-1,0,-1,1,0,0,0,0,0,0
"2385",-1,0,0,-1,0,0,0,0,0,0,0,-1
"2386",0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1
"2387",-1,0,1,-1,0,-1,0,0,0,0,1,1
"2388",-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
"2389",-1,0,1,-1,1,0,-1,-1,0,0,-1,0
"2390",-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1
"2391",1,-1,0,0,0,-1,0,-1,0,0,0,0
"2392",0,1,-1,-1,0,0,-1,0,-1,0,0,1
"2393",0,0,0,1,1,0,0,0,0,0,0,1
"2394",1,1,0,1,1,1,-1,1,1,1,1,1
"2395",0,1,0,0,0,-1,0,0,0,0,0,1
"2396",1,1,-1,0,1,1,1,1,0,1,1,1
"2397",1,1,0,-1,1,0,0,0,0,1,1,1
"2398",0,-1,1,0,0,0,0,0,0,0,-1,0
"2399",1,1,1,0,1,1,0,0,1,1,1,1
"2400",0,0,1,0,1,0,1,0,1,1,0,0
"2401",0,0,0,0,-1,1,-1,-1,1,-1,0,1
"2402",1,1,-1,0,1,1,1,0,1,1,1,0
"2403",-1,0,0,0,0,1,1,1,1,1,1,-1
"2404",-1,0,0,0,-1,1,1,0,0,1,0,0
"2405",0,0,1,0,-1,0,0,0,-1,0,-1,-1
"2406",0,-1,0,0,0,-1,0,0,-1,-1,-1,-1
"2407",1,1,-1,0,1,1,0,1,1,1,1,1
"2408",0,-1,-1,0,0,0,0,0,0,1,-1,0
"2409",1,1,0,0,0,1,0,1,0,1,0,1
"2410",-1,0,0,0,0,1,0,0,0,1,-1,0
"2411",-1,-1,0,1,1,1,-1,0,0,-1,-1,-1
"2412",0,0,-1,0,1,-1,0,-1,0,1,0,0
"2413",0,1,1,1,1,1,1,0,1,1,1,1
"2414",-1,-1,1,1,-1,-1,-1,1,0,-1,0,-1
"2415",-1,-1,-1,-1,-1,-1,0,0,0,-1,0,1
"2416",1,1,0,0,0,0,0,1,0,1,1,1
"2417",-1,0,-1,0,0,1,0,-1,0,-1,0,1
"2418",-1,-1,-1,0,0,0,0,1,0,-1,-1,-1
"2419",-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1
"2420",1,0,1,1,1,0,0,-1,0,1,1,1
"2421",1,1,1,1,0,0,0,1,1,0,0,0
"2422",1,1,1,1,1,1,0,1,0,0,1,1
"2423",1,1,0,0,0,1,0,0,1,1,1,1
"2424",0,0,-1,1,0,-1,0,0,0,0,1,-1
"2425",0,0,1,0,0,1,0,0,0,0,1,0
"2426",0,0,1,1,0,1,0,0,0,-1,0,-1
"2427",0,0,0,1,1,0,1,1,0,0,0,1
"2428",-1,0,-1,1,0,0,-1,-1,0,0,0,0
"2429",-1,-1,0,-1,-1,1,0,-1,0,-1,-1,-1
"2430",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2431",-1,-1,-1,1,0,-1,0,0,0,0,0,-1
"2432",0,0,0,1,1,1,-1,0,-1,1,1,1
"2433",0,1,1,-1,1,1,1,1,1,1,1,1
"2434",1,1,0,-1,1,-1,0,0,-1,1,1,-1
"2435",1,1,-1,1,1,1,0,1,0,1,1,1
"2436",1,1,0,0,0,0,0,0,1,0,1,1
"2437",0,0,-1,0,0,0,0,-1,0,0,0,-1
"2438",0,-1,0,1,0,0,0,1,0,0,0,0
"2439",0,0,1,-1,1,1,-1,-1,-1,1,1,1
"2440",1,0,1,1,1,1,0,-1,1,1,1,-1
"2441",0,0,0,0,-1,-1,0,0,0,1,0,-1
"2442",0,0,1,0,0,1,0,-1,1,-1,0,0
"2443",0,-1,-1,1,-1,-1,0,0,0,-1,-1,-1
"2444",1,1,-1,-1,0,0,0,0,0,1,1,1
"2445",-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
"2446",0,0,1,-1,0,-1,0,0,0,-1,-1,0
"2447",-1,-1,1,0,-1,0,0,0,0,-1,-1,-1
"2448",1,1,0,1,1,1,1,1,1,1,1,1
"2449",0,-1,0,0,-1,-1,1,-1,1,-1,1,-1
"2450",1,-1,0,0,0,0,-1,-1,-1,0,0,-1
"2451",-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,0
"2452",-1,0,0,1,0,0,0,0,-1,-1,-1,-1
"2453",-1,1,0,0,1,1,0,0,1,1,1,1
"2454",1,1,1,1,0,1,1,0,1,1,1,0
"2455",1,0,-1,1,1,0,0,1,0,0,-1,0
"2456",1,1,-1,-1,1,1,0,0,0,1,0,1
"2457",0,0,0,0,0,1,1,0,1,1,0,0
"2458",-1,0,0,0,0,0,0,0,1,-1,1,0
"2459",1,0,1,0,0,-1,-1,0,-1,0,-1,0
"2460",1,1,1,0,0,1,1,0,1,1,1,1
"2461",-1,1,1,0,1,0,1,0,1,0,0,0
"2462",0,0,1,-1,-1,-1,0,1,0,0,-1,1
"2463",0,1,1,-1,1,1,1,1,1,1,1,1
"2464",0,-1,-1,0,0,0,0,-1,0,1,0,0
"2465",-1,0,-1,-1,0,1,-1,0,-1,-1,0,-1
"2466",0,0,1,1,1,1,1,1,0,1,1,-1
"2467",1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
"2468",1,-1,0,-1,0,-1,0,0,0,-1,-1,0
"2469",-1,-1,0,-1,1,0,0,0,0,-1,0,-1
"2470",0,-1,-1,1,-1,-1,0,-1,0,-1,-1,0
"2471",1,1,1,0,1,1,0,0,1,1,1,1
"2472",-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
"2473",0,0,1,0,1,1,0,1,0,0,1,0
"2474",0,0,0,1,0,-1,-1,0,0,1,1,1
"2475",-1,1,1,-1,0,-1,1,1,1,0,1,0
"2476",1,1,1,1,1,1,1,1,0,1,1,1
"2477",1,-1,0,-1,-1,-1,0,-1,0,-1,0,1
"2478",0,1,1,0,1,1,1,1,1,1,1,0
"2479",1,0,-1,1,1,-1,1,0,0,0,0,0
"2480",0,0,1,0,0,0,0,1,0,0,0,1
"2481",0,-1,-1,0,-1,-1,0,0,0,-1,0,-1
"2482",1,1,1,0,1,-1,1,-1,0,0,1,1
"2483",-1,0,1,0,1,0,1,1,1,1,1,1
"2484",0,0,-1,0,0,1,0,0,0,-1,0,1
"2485",0,0,1,0,0,0,0,-1,1,-1,0,0
"2486",-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1
"2487",0,0,1,0,0,0,1,0,1,-1,0,0
"2488",1,1,0,0,1,1,0,1,1,0,1,1
"2489",0,-1,0,0,0,0,1,1,-1,0,0,-1
"2490",1,1,0,0,0,-1,0,0,1,1,0,0
"2491",-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
"2492",1,0,-1,-1,1,1,0,-1,0,1,0,0
"2493",1,1,0,1,-1,1,1,0,1,1,1,1
"2494",1,0,-1,0,0,0,1,1,0,-1,0,0
"2495",-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1
"2496",-1,1,-1,0,1,1,0,0,-1,0,1,1
"2497",-1,0,1,0,0,-1,-1,0,-1,-1,0,-1
"2498",0,-1,-1,0,0,0,-1,0,-1,-1,-1,-1
"2499",-1,0,0,0,1,0,0,0,1,0,1,0
"2500",1,1,1,0,0,0,-1,1,0,1,1,1
"2501",-1,1,1,0,1,0,0,0,0,1,1,-1
"2502",-1,0,1,0,1,0,1,1,0,1,1,1
"2503",-1,1,0,0,0,-1,0,0,0,0,0,-1
"2504",-1,0,1,0,0,-1,0,0,0,0,-1,-1
"2505",-1,-1,-1,0,-1,-1,0,-1,-1,-1,0,-1
"2506",1,0,0,0,0,1,0,1,0,0,1,0
"2507",1,1,1,0,1,1,1,1,1,0,1,1
"2508",1,0,1,1,1,-1,0,0,0,0,0,0
"2509",1,0,1,-1,0,-1,0,1,0,0,1,1
"2510",0,0,0,0,1,1,0,-1,0,0,1,0
"2511",0,-1,0,1,-1,0,0,0,0,0,0,-1
"2512",0,1,0,0,0,0,0,1,0,0,0,0
"2513",-1,0,-1,0,0,0,0,-1,0,0,0,-1
"2514",-1,0,-1,0,0,0,-1,-1,-1,-1,-1,-1
"2515",0,0,1,0,1,1,0,0,1,1,1,1
"2516",0,0,-1,0,0,1,-1,1,-1,1,0,1
"2517",-1,0,-1,0,1,1,0,1,0,0,1,0
"2518",-1,0,1,0,1,1,0,1,0,0,0,-1
"2519",1,0,0,0,0,0,0,0,0,1,0,1
"2520",-1,-1,1,0,-1,0,1,0,0,1,1,-1
"2521",-1,-1,1,-1,1,0,0,-1,0,-1,0,0
"2522",1,1,0,0,0,1,1,0,1,0,0,0
"2523",-1,-1,0,0,1,1,0,1,1,0,1,-1
"2524",0,-1,-1,0,0,-1,0,-1,0,-1,-1,-1
"2525",0,1,1,0,1,0,1,1,1,1,1,0
"2526",-1,0,-1,0,0,1,0,-1,0,-1,-1,-1
"2527",0,-1,0,0,-1,0,-1,-1,-1,-1,-1,1
"2528",-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
"2529",-1,0,-1,0,-1,0,0,1,0,1,1,0
"2530",-1,-1,1,-1,0,-1,1,-1,0,1,-1,1
"2531",1,-1,0,0,1,1,0,0,1,-1,0,-1
"2532",1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1
"2533",0,0,-1,0,0,0,-1,-1,0,0,0,-1
"2534",-1,0,1,0,1,0,0,0,0,1,1,1
"2535",0,1,0,0,1,-1,1,1,1,1,1,1
"2536",1,1,1,0,-1,-1,0,0,-1,0,0,0
"2537",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2538",1,0,-1,0,0,1,0,-1,0,0,0,1
"2539",0,0,-1,0,-1,-1,0,0,0,-1,-1,-1
"2540",1,1,1,1,1,0,1,1,0,1,1,1
"2541",0,0,-1,1,0,0,-1,0,0,-1,0,0
"2542",1,0,1,0,1,0,0,0,0,1,1,1
"2543",0,0,0,0,0,-1,0,0,0,0,-1,0
"2544",-1,1,1,0,1,1,0,1,0,1,1,1
"2545",-1,1,0,0,-1,0,0,1,0,0,0,0
"2546",1,0,0,0,0,0,0,1,0,0,1,0
"2547",0,0,0,0,0,1,0,0,1,1,1,1
"2548",0,0,0,1,0,1,0,0,0,0,0,0
"2549",-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2550",1,1,1,1,1,1,0,1,0,0,1,1
"2551",-1,0,-1,0,-1,-1,0,0,0,0,-1,1
"2552",0,0,-1,-1,0,1,0,0,0,0,-1,-1
"2553",1,1,0,1,0,0,0,1,1,1,0,0
"2554",1,1,0,0,0,1,0,1,-1,0,0,-1
"2555",0,-1,-1,0,0,0,0,0,-1,0,1,0
"2556",1,1,0,1,1,0,0,0,0,0,0,1
"2557",0,1,0,1,1,1,1,1,0,1,1,1
"2558",1,0,1,1,-1,-1,0,-1,0,0,-1,0
"2559",-1,0,0,1,0,-1,0,0,0,0,0,1
"2560",1,0,0,1,0,1,0,0,0,-1,0,1
"2561",1,1,0,0,1,1,1,-1,0,0,0,1
"2562",-1,0,1,0,1,1,0,-1,-1,1,0,1
"2563",0,0,1,0,0,1,0,1,1,-1,0,0
"2564",0,0,0,0,0,1,0,-1,0,0,1,1
"2565",0,0,1,0,0,0,0,0,0,1,0,0
"2566",1,0,1,0,0,-1,0,0,0,-1,0,1
"2567",-1,0,0,0,-1,0,0,-1,-1,-1,-1,-1
"2568",0,1,1,-1,1,0,1,1,1,1,0,1
"2569",-1,0,1,0,0,0,0,0,1,1,1,0
"2570",-1,1,-1,0,0,0,-1,-1,0,0,-1,-1
"2571",1,1,0,1,1,0,0,-1,-1,0,1,0
"2572",0,0,1,0,0,0,-1,-1,-1,0,1,0
"2573",0,0,0,0,0,0,0,1,0,1,0,1
"2574",1,0,0,0,0,0,1,0,0,0,1,0
"2575",-1,0,-1,0,0,0,0,0,0,0,-1,0
"2576",-1,1,1,0,1,1,0,1,0,1,1,0
"2577",0,-1,1,0,1,1,1,0,-1,1,1,0
"2578",1,0,0,0,1,1,0,-1,0,0,-1,0
"2579",0,0,0,1,-1,-1,0,-1,0,-1,-1,0
"2580",1,1,1,-1,1,1,0,0,0,0,1,1
"2581",-1,1,0,0,0,0,0,1,0,1,0,0
"2582",1,-1,0,1,1,1,0,0,0,1,0,-1
"2583",-1,0,1,0,1,0,1,0,0,-1,1,1
"2584",1,1,1,0,1,1,-1,0,0,1,1,1
"2585",1,0,-1,0,0,0,0,0,0,1,1,0
"2586",-1,-1,0,0,-1,-1,0,-1,-1,-1,-1,-1
"2587",0,1,1,0,1,0,0,0,0,0,0,-1
"2588",1,1,1,1,1,1,0,1,0,1,1,1
"2589",1,0,0,0,0,-1,-1,-1,-1,0,0,0
"2590",1,0,1,1,1,-1,-1,-1,0,0,1,-1
"2591",-1,0,0,1,1,0,0,0,1,1,0,1
"2592",1,0,0,0,-1,-1,0,0,0,1,0,0
"2593",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2594",-1,0,0,1,0,1,0,0,0,1,1,0
"2595",1,1,1,0,1,1,0,1,1,1,1,1
"2596",-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1
"2597",0,1,1,0,1,1,0,1,1,1,1,1
"2598",-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1
"2599",1,-1,0,0,-1,0,0,-1,0,-1,-1,-1
"2600",-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
"2601",-1,-1,-1,1,-1,-1,0,-1,-1,-1,0,-1
"2602",1,1,1,1,1,1,1,1,1,1,1,1
"2603",-1,1,0,1,0,0,0,0,0,-1,-1,0
"2604",1,-1,0,-1,1,1,0,1,0,1,1,1
"2605",-1,-1,0,0,-1,-1,0,0,-1,-1,0,-1
"2606",-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
"2607",0,0,1,0,1,0,0,0,0,-1,-1,0
"2608",-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1
"2609",-1,-1,-1,0,0,-1,0,-1,0,-1,-1,-1
"2610",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2611",1,1,0,1,1,1,0,0,1,1,0,1
"2612",0,-1,0,-1,-1,-1,0,0,-1,-1,-1,-1
"2613",1,0,0,0,0,1,0,-1,-1,0,0,-1
"2614",-1,1,-1,0,-1,-1,-1,-1,0,1,0,1
"2615",1,1,1,1,1,1,1,0,1,1,1,1
"2616",-1,-1,-1,0,-1,-1,0,0,0,-1,-1,0
"2617",-1,0,-1,0,-1,-1,0,-1,-1,-1,-1,-1
"2618",1,1,1,0,1,1,1,1,1,1,1,1
"2619",1,0,0,0,-1,-1,0,0,0,0,1,1
"2620",-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
"2621",0,-1,0,0,-1,-1,0,-1,-1,-1,-1,-1
"2622",-1,0,1,0,1,1,0,0,0,1,1,1
"2623",-1,0,0,0,0,-1,0,0,0,0,-1,0
"2624",1,1,1,1,1,1,1,1,1,1,1,1
"2625",0,0,0,0,0,-1,0,0,1,0,0,1
"2626",0,-1,-1,1,0,-1,0,1,0,1,-1,-1
"2627",1,1,1,0,1,1,1,0,1,1,1,1
"2628",0,0,0,0,1,0,0,0,0,1,0,0
"2629",-1,1,-1,0,0,0,0,0,0,1,0,1
"2630",0,0,0,0,0,1,0,0,-1,1,0,0
"2631",-1,0,0,0,1,0,0,0,0,0,0,1
"2632",0,-1,-1,0,-1,0,0,-1,0,-1,-1,-1
"2633",-1,0,0,0,0,-1,0,-1,0,0,-1,0
"2634",-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1
"2635",1,0,-1,0,1,1,-1,0,1,1,1,1
"2636",-1,-1,0,0,-1,-1,0,0,0,0,0,0
"2637",-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
"2638",0,-1,-1,0,0,-1,0,0,0,-1,1,-1
"2639",1,0,1,0,0,0,-1,0,0,0,0,0
"2640",-1,0,-1,0,0,-1,1,0,0,-1,-1,-1
"2641",1,1,0,0,0,0,0,0,0,1,0,-1
"2642",1,1,1,1,1,1,1,1,1,1,1,1
"2643",1,0,1,0,1,1,1,0,1,1,1,1
"2644",1,1,0,0,1,1,0,0,0,1,1,1
"2645",1,0,1,0,0,0,0,1,1,-1,-1,1
"2646",1,1,1,1,1,1,0,0,0,1,1,0
"2647",0,0,0,0,-1,-1,-1,0,0,0,0,0
"2648",-1,0,1,0,0,1,1,0,0,0,0,-1
"2649",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2650",1,1,0,0,0,0,1,0,1,1,1,-1
"2651",0,0,1,0,1,0,0,1,-1,1,1,1
"2652",-1,-1,-1,0,-1,0,-1,-1,0,1,1,-1
"2653",1,1,1,1,1,1,0,1,1,1,1,1
"2654",-1,1,-1,0,1,0,0,0,-1,1,1,1
"2655",0,1,1,1,1,1,0,1,1,1,0,1
"2656",-1,0,-1,0,-1,1,1,1,1,-1,-1,-1
"2657",0,-1,-1,0,0,-1,-1,-1,-1,1,0,0
"2658",0,-1,-1,0,0,0,0,-1,0,0,-1,-1
"2659",1,0,1,0,0,0,0,1,0,0,0,0
"2660",1,1,1,1,0,1,1,1,1,1,1,1
"2661",1,-1,0,0,-1,-1,0,0,1,-1,0,0
"2662",1,1,0,0,-1,-1,0,0,1,1,-1,0
"2663",0,0,-1,0,-1,-1,0,0,-1,1,0,1
"2664",0,0,1,1,0,-1,0,0,0,-1,0,-1
"2665",0,0,1,0,0,1,0,-1,1,1,0,1
"2666",1,0,0,-1,0,-1,1,0,0,-1,1,-1
"2667",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"2668",0,0,1,0,-1,0,0,-1,1,-1,0,-1
"2669",-1,-1,0,0,-1,-1,-1,-1,0,1,0,-1
"2670",1,0,0,0,0,0,0,-1,0,1,0,-1
"2671",1,0,1,0,0,0,-1,1,1,1,1,1
"2672",0,0,0,0,0,0,0,1,-1,0,0,1
"2673",-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
"2674",0,0,0,0,0,0,0,-1,0,-1,-1,0
"2675",-1,0,0,0,-1,0,0,0,1,-1,1,-1
